Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),month,year,day,hour
Overcast,1,-0.611756687,-0.504988469,1.115605682,-0.657803815,0.381917158,-0.290031728,-1.357648645,0.686592135,-0.19407057,-0.637927804
Overcast,1,-0.603920844,-0.504988469,1.014956027,-0.485631563,0.331254435,-0.291162177,-1.357648645,0.686592135,-0.19407057,-0.50979946
Overcast,1,-0.238485649,-0.767225803,2.100340143,-0.367829496,0.359752217,-0.539860849,-1.357648645,0.686592135,-0.19407057,0.387098943
Overcast,1,-0.250595587,-0.679813358,2.90281712,-0.277212521,0.556070267,-0.660818839,-1.357648645,0.686592135,-0.19407057,1.02774066
Overcast,1,-0.254869683,-0.679813358,2.935460251,-0.168472152,1.271681223,-0.649514354,-1.357648645,0.686592135,-0.19407057,1.283997347
Overcast,1,-0.246321491,-0.679813358,2.935460251,-0.177533849,1.452167172,-0.660818839,-1.357648645,0.686592135,-0.19407057,1.412125691
Overcast,1,-0.38095551,-0.242751135,2.976264165,-0.177533849,1.461666433,-0.625774936,-1.357648645,0.686592135,-0.079840685,-1.278569521
Overcast,1,-0.318268771,-0.242751135,2.652553114,-0.086916875,1.452167172,-0.582817892,-1.357648645,0.686592135,-0.079840685,-1.150441177
Overcast,1,-0.449341044,0.456548423,0.623238452,0.239304234,1.119693055,-0.520643224,-1.357648645,0.686592135,-0.079840685,-1.022312834
Overcast,1,-0.386654305,0.369135979,1.058480203,0.184934049,0.267926032,-0.520643224,-1.357648645,0.686592135,-0.079840685,-0.89418449
Overcast,1,-0.517014229,0.893610647,0.166234614,-0.159410454,0.271092452,-0.519512776,-1.357648645,0.686592135,-0.079840685,-0.766056147
Overcast,1,-0.372407319,1.243260426,0.054703916,-0.820914369,0.258426771,-0.911778408,-1.357648645,0.686592135,-0.079840685,0.771483974
Overcast,1,-0.235636251,0.631373313,-0.154756177,-0.549063445,0.372417897,-0.975083525,-1.357648645,0.686592135,-0.079840685,0.899612317
Overcast,1,-0.244896792,0.718785758,-0.078588871,-0.820914369,0.271092452,-1.044040884,-1.357648645,0.686592135,-0.079840685,1.02774066
Overcast,1,-0.24774619,0.718785758,0.432820186,-0.757482487,0.508573964,-1.136737662,-1.357648645,0.686592135,-0.079840685,1.155869004
Overcast,1,-0.191470594,0.718785758,0.487225405,-0.63968042,0.505407544,-1.255434755,-1.357648645,0.686592135,-0.079840685,1.283997347
Overcast,1,-0.057548924,0.893610647,1.082962551,-0.367829496,-0.457184185,-1.337957496,-1.357648645,0.686592135,-0.079840685,1.412125691
Overcast,1,-0.18505945,0.893610647,1.583490564,-0.376891194,-0.849820285,-1.409175752,-1.357648645,0.686592135,-0.079840685,1.540254034
Overcast,1,-0.252732635,0.893610647,-0.747773062,-0.10504027,-0.849820285,-1.507524773,-1.357648645,0.686592135,0.0343892,-1.406697864
Overcast,1,-0.312569977,1.243260426,-1.071484114,0.882684754,-0.852986705,-1.639787248,-1.357648645,0.686592135,0.0343892,-1.278569521
Foggy,1,-0.318268771,1.243260426,-0.475746968,1.471695089,-1.125298839,-1.720049092,-1.357648645,0.686592135,0.0343892,-1.150441177
Foggy,1,-0.310432929,1.155847981,-1.343510208,-0.920593041,-1.1506302,-1.768658378,-1.357648645,0.686592135,0.0343892,-1.022312834
Foggy,1,-0.38095551,1.243260426,-1.498565081,1.362954719,-1.365946771,-1.811615422,-1.357648645,0.686592135,0.0343892,-0.89418449
Foggy,1,-0.383804908,1.243260426,0.147192787,0.57458704,-1.239289965,-1.811615422,-1.357648645,0.686592135,0.0343892,-0.766056147
Foggy,1,-0.385941956,1.243260426,-0.405020183,0.266489326,-1.023973394,-1.787876003,-1.357648645,0.686592135,0.0343892,-0.637927804
Foggy,1,-0.386654305,1.243260426,-0.130273828,0.302736116,-1.185460822,-1.713266401,-1.357648645,0.686592135,0.0343892,-0.50979946
Foggy,1,-0.38095551,1.243260426,0.035662089,0.746759292,-1.061970436,-1.686135637,-1.357648645,0.686592135,0.0343892,-0.381671117
Foggy,1,-0.390928401,0.631373313,0.18255618,0.68332741,-1.359613931,-1.612656484,-1.357648645,0.686592135,0.0343892,-0.253542773
Foggy,1,-0.378106113,1.243260426,0.046543133,0.837376267,-1.226624284,-1.568568992,-1.357648645,0.686592135,0.0343892,-0.12541443
Foggy,1,-0.371694969,1.155847981,0.304967922,1.263276047,-0.985976352,-1.646569939,-1.357648645,0.686592135,0.0343892,0.002713913
Overcast,1,-0.371694969,1.155847981,-0.312531311,1.344831324,-0.371690841,-1.709875056,-1.357648645,0.686592135,0.0343892,0.130842257
Overcast,1,-0.378106113,1.243260426,0.506267232,-1.563973561,-0.422353563,-1.791267348,-1.357648645,0.686592135,0.0343892,0.2589706
Overcast,1,-0.378106113,1.243260426,-0.040505217,-1.373677915,-0.251366875,-1.816137216,-1.357648645,0.686592135,0.0343892,0.387098943
Overcast,1,-0.371694969,1.155847981,0.185276441,-1.28306094,-0.485681966,-1.841007083,-1.357648645,0.686592135,0.0343892,0.515227287
Overcast,1,-0.38095551,0.631373313,0.508987493,-1.17432057,-0.064548085,-1.879442332,-1.357648645,0.686592135,0.0343892,0.64335563
Overcast,1,-0.38095551,1.243260426,0.179835919,-1.35555452,0.530738905,-1.860224707,-1.357648645,0.686592135,0.0343892,0.771483974
Overcast,1,-0.378818463,1.155847981,0.228800616,-1.35555452,-0.188038471,-1.894138163,-1.357648645,0.686592135,0.0343892,0.899612317
Overcast,1,-0.383804908,1.243260426,0.740209672,-1.273999242,-0.650335815,-1.958573728,-1.357648645,0.686592135,0.0343892,1.02774066
Overcast,1,-0.38095551,1.243260426,1.276101078,-1.273999242,-0.273531816,-2.027531087,-1.357648645,0.686592135,0.0343892,1.155869004
Overcast,1,-0.378106113,1.243260426,0.797335152,-1.31930773,-0.232368354,-2.067096785,-1.357648645,0.686592135,0.0343892,1.283997347
Overcast,1,-0.38095551,1.243260426,1.779349352,-1.35555452,-0.663001495,-2.102140688,-1.357648645,0.686592135,0.0343892,1.412125691
Overcast,1,-0.38095551,1.243260426,2.279877365,-1.17432057,-0.666167916,-2.094227549,-1.357648645,0.686592135,0.0343892,1.540254034
Overcast,1,-0.383804908,1.243260426,1.719503611,-1.17432057,-0.805490403,-2.096488446,-1.357648645,0.686592135,0.148619084,-1.406697864
Overcast,1,-0.378106113,1.243260426,1.923523182,-1.17432057,-0.257699715,-2.113445173,-1.357648645,0.686592135,0.148619084,-1.278569521
Overcast,1,-0.378106113,1.243260426,1.923523182,-1.17432057,-0.241867614,-2.124749659,-1.357648645,0.686592135,0.148619084,-1.150441177
Overcast,1,-0.451478092,1.243260426,1.091123334,-1.264937545,-0.707331378,-2.12361921,-1.357648645,0.686592135,0.148619084,-1.022312834
Overcast,1,-0.517014229,1.243260426,1.025837071,-1.17432057,-0.726329899,-2.147358629,-1.357648645,0.686592135,0.148619084,-0.89418449
Overcast,1,-0.517014229,1.243260426,0.566112972,-1.17432057,-0.814989663,-2.07048813,-1.357648645,0.686592135,0.148619084,-0.766056147
Foggy,1,-0.516301879,1.243260426,0.073745742,-0.993086621,-1.188627242,-2.023009293,-1.357648645,0.686592135,0.148619084,-0.637927804
Foggy,1,-0.519863626,1.243260426,-0.766814888,-0.74842079,-1.280453427,-1.990226286,-1.357648645,0.686592135,0.148619084,-0.50979946
Foggy,1,-0.517014229,1.155847981,-1.095966462,-0.440323076,-1.426108754,-1.847789774,-1.357648645,0.686592135,0.148619084,-0.381671117
Foggy,1,-0.379530812,1.155847981,-0.388698618,0.275551024,-1.004974873,-1.764136584,-1.357648645,0.686592135,0.148619084,-0.253542773
Overcast,1,-0.250595587,0.631373313,-0.881065848,0.266489326,-0.067714505,-1.753962548,-1.357648645,0.686592135,0.148619084,-0.12541443
Overcast,1,-0.250595587,0.631373313,-0.350614965,0.746759292,0.543404586,-1.743788511,-1.357648645,0.686592135,0.148619084,0.002713913
Overcast,1,-0.24774619,0.194311089,0.049263394,1.027671913,0.514906805,-1.769788827,-1.357648645,0.686592135,0.148619084,0.130842257
Overcast,1,-0.24774619,0.0194862,0.005739219,1.489818484,0.543404586,-1.81274587,-1.357648645,0.686592135,0.148619084,0.2589706
Overcast,1,-0.38095551,0.543960868,0.802775674,-1.609282049,0.543404586,-1.81274587,-1.357648645,0.686592135,0.148619084,0.387098943
Overcast,1,-0.368133223,0.543960868,-0.326132616,-1.500541679,0.001946738,-1.750571202,-1.357648645,0.686592135,0.148619084,0.515227287
Overcast,1,-0.383804908,0.543960868,-0.715129931,-1.428048099,-0.048715984,-1.721179541,-1.357648645,0.686592135,0.148619084,0.64335563
Overcast,1,-0.383804908,0.543960868,0.525309058,-1.527726771,0.556070267,-1.708744607,-1.357648645,0.686592135,0.148619084,0.771483974
Overcast,1,-0.387366654,0.543960868,0.209758789,-1.536788469,0.008279579,-1.692918328,-1.357648645,0.686592135,0.148619084,0.899612317
Overcast,1,-0.383804908,0.543960868,0.538910363,-1.437109797,-0.232368354,-1.651091733,-1.357648645,0.686592135,0.148619084,1.02774066
Overcast,1,-0.393065449,0.893610647,0.783733848,-1.437109797,-0.232368354,-1.681613843,-1.357648645,0.686592135,0.148619084,1.155869004
Overcast,1,-0.399476593,0.893610647,-0.385978357,-1.228690755,-0.457184185,-1.63074366,-1.357648645,0.686592135,0.148619084,1.283997347
Overcast,1,-0.457889236,1.155847981,0.87894298,-1.35555452,-0.669334336,-1.674831152,-1.357648645,0.686592135,0.148619084,1.412125691
Overcast,1,-0.523425372,1.155847981,1.828314049,-1.446171494,-0.849820285,-1.730223129,-1.357648645,0.686592135,0.148619084,1.540254034
Overcast,1,-0.646661803,0.893610647,1.738545438,-1.437109797,-0.74849484,-1.777701966,-1.357648645,0.686592135,0.262848969,-1.406697864
Overcast,1,-0.731431371,0.893610647,1.825593788,-1.35555452,-0.94164647,-1.785615106,-1.357648645,0.686592135,0.262848969,-1.278569521
Overcast,1,-0.799104555,0.893610647,2.606308678,-1.446171494,-0.94164647,-1.862485604,-1.357648645,0.686592135,0.262848969,-1.150441177
Overcast,1,-0.777734076,0.806198202,1.795670917,-1.455233192,-0.593340252,-1.909964442,-1.357648645,0.686592135,0.262848969,-1.022312834
Overcast,0,-0.864640692,0.543960868,2.459414587,-1.446171494,-0.761160521,-1.987965389,-1.357648645,0.686592135,0.262848969,-0.89418449
Overcast,1,-0.859654247,0.631373313,1.885439528,-1.437109797,-0.542677529,-2.10101024,-1.357648645,0.686592135,0.262848969,-0.637927804
Overcast,0,-0.867490089,1.155847981,0.87622272,-1.437109797,-0.606005933,-2.124749659,-1.357648645,0.686592135,0.262848969,-0.50979946
Overcast,1,-0.854667801,1.155847981,0.685804454,-1.509603376,-0.837154604,-2.162054459,-1.357648645,0.686592135,0.262848969,-0.253542773
Overcast,0,-0.867490089,1.155847981,0.394736533,-1.518665074,-0.650335815,-2.198228812,-1.357648645,0.686592135,0.262848969,-0.12541443
Overcast,0,-0.867490089,1.155847981,-0.579116884,-1.618343746,-0.773826201,-2.212924642,-1.357648645,0.686592135,0.262848969,0.002713913
Foggy,1,-0.846831959,1.155847981,-0.636242363,-1.627405443,-1.229790704,-2.201620157,-1.357648645,0.686592135,0.262848969,0.130842257
Foggy,0,-0.873188883,1.243260426,-0.921869762,1.489818484,-1.179127982,-2.205011503,-1.357648645,0.686592135,0.262848969,0.2589706
Foggy,0,-0.882449425,1.243260426,-0.968114198,1.489818484,-1.058804016,-2.203881054,-1.357648645,0.686592135,0.262848969,0.387098943
Overcast,0,-0.867490089,1.155847981,-0.845702456,1.462633391,-0.928980789,-2.197098363,-1.357648645,0.686592135,0.262848969,0.515227287
Overcast,0,-0.884586472,1.243260426,-0.701528626,1.489818484,-0.644002975,-2.156402217,-1.357648645,0.686592135,0.262848969,0.771483974
Overcast,0,-0.873901233,1.155847981,-0.24996531,1.362954719,-0.688332857,-2.157532665,-1.357648645,0.686592135,0.262848969,0.899612317
Overcast,0,-0.884586472,1.243260426,-0.726010974,1.335769627,-0.634503714,-2.142836835,-1.357648645,0.686592135,0.262848969,1.02774066
Overcast,1,-0.819762685,1.155847981,-0.508390099,1.227029257,-0.606005933,-2.163184908,-1.357648645,0.686592135,0.262848969,1.155869004
Foggy,0,-0.903107554,1.243260426,0.057424176,1.199844165,-1.201292923,-2.143967283,-1.357648645,0.686592135,0.262848969,1.283997347
Overcast,0,-1.018508143,1.243260426,-0.005141825,1.272337745,-0.75166126,-2.164315356,-1.357648645,0.686592135,0.262848969,1.412125691
Overcast,0,-0.952972006,1.243260426,-0.42406201,1.236090955,-0.846653865,-2.179011187,-1.357648645,0.686592135,0.262848969,1.540254034
Foggy,0,-0.96935604,0.981023092,-0.396859401,1.281399442,-0.989142772,-2.167706702,-1.357648645,0.686592135,0.377078854,-1.406697864
Overcast,0,-1.024919286,1.243260426,0.332170531,0.991425123,-0.935313629,-2.158663114,-1.357648645,0.686592135,0.377078854,-1.278569521
Overcast,0,-1.089743074,1.243260426,0.32945027,0.991425123,-0.444518504,-2.124749659,-1.357648645,0.686592135,0.377078854,-1.150441177
Overcast,0,-1.163115053,1.243260426,0.318569227,1.009548518,-0.723163479,-2.10101024,-1.357648645,0.686592135,0.377078854,-1.022312834
Overcast,0,-1.158128607,1.155847981,0.111829395,0.909869846,-0.647169395,-2.03996602,-1.357648645,0.686592135,0.377078854,-0.89418449
Foggy,0,-1.158128607,1.155847981,0.111829395,0.900808149,-1.096801058,-1.973269558,-1.357648645,0.686592135,0.377078854,-0.766056147
Overcast,0,-1.222952395,1.155847981,0.022060784,0.846437964,-0.976477091,-1.922399375,-1.357648645,0.686592135,0.377078854,-0.637927804
Overcast,0,-1.223664744,1.155847981,0.054703916,0.900808149,-0.232368354,-1.894138163,-1.357648645,0.686592135,0.377078854,-0.50979946
Overcast,0,-1.15527921,0.806198202,-0.16291696,0.737697594,-0.048715984,-1.828572149,-1.357648645,0.686592135,0.377078854,-0.381671117
Overcast,0,-1.152429813,0.806198202,-0.154756177,0.656142317,-0.051882404,-1.766397481,-1.357648645,0.686592135,0.377078854,-0.253542773
Overcast,0,-1.146731018,0.106898644,-0.674326017,0.764882687,-0.032883883,-1.774310621,-1.357648645,0.686592135,0.377078854,-0.12541443
Overcast,0,-1.143881621,0.106898644,-0.919149501,0.755820989,0.571902367,-1.783354209,-1.357648645,0.686592135,0.377078854,0.002713913
Overcast,0,-1.016371095,0.106898644,-0.628081581,0.57458704,0.179266267,-1.742658063,-1.357648645,0.686592135,0.377078854,0.130842257
Overcast,0,-1.004973506,-0.504988469,-0.79945802,0.311797814,0.571902367,-1.720049092,-1.357648645,0.686592135,0.377078854,0.2589706
Foggy,0,-1.356874065,0.893610647,-1.079644897,-1.192443965,-1.584429762,0.171191263,-1.357648645,0.686592135,-1.679059071,1.540254034
Foggy,0,-1.405313818,1.243260426,-0.913708979,-0.123163665,-1.584429762,0.167799918,-1.357648645,0.686592135,-1.564829187,-1.406697864
Foggy,0,-1.425259598,1.243260426,-1.057882809,-0.023484992,-1.584429762,0.225452792,-1.357648645,0.686592135,-1.564829187,-1.278569521
Foggy,0,-1.425259598,0.893610647,-0.527431926,-0.268150824,-1.584429762,0.239018174,-1.357648645,0.686592135,-1.564829187,-1.150441177
Foggy,0,-1.476548749,0.893610647,-0.595438449,-0.168472152,-1.584429762,0.253714004,-1.357648645,0.686592135,-1.564829187,-1.022312834
Foggy,0,-1.366134606,1.243260426,-0.810339064,-0.014423295,-1.584429762,0.272931629,-1.357648645,0.686592135,-1.564829187,-0.89418449
Foggy,0,-1.366134606,0.631373313,-0.79945802,-0.095978572,-1.584429762,0.284236114,-1.357648645,0.686592135,-1.564829187,-0.766056147
Foggy,0,-1.491508084,1.155847981,-1.011638373,-0.086916875,-1.562264821,0.346410782,-1.357648645,0.686592135,-1.564829187,-0.637927804
Foggy,0,-1.496494529,1.243260426,-1.588333692,-1.627405443,-1.584429762,0.37806334,-1.357648645,0.686592135,-1.564829187,-0.50979946
Foggy,0,-1.363285209,1.243260426,-1.316307598,-0.358767799,-1.552765561,0.488847294,-1.357648645,0.686592135,-1.564829187,-0.381671117
Foggy,0,-1.212979504,1.155847981,-1.49312456,0.121502167,-1.008141293,0.578152726,-1.357648645,0.686592135,-1.564829187,-0.253542773
Overcast,0,-1.152429813,1.243260426,-1.283664467,0.891746451,-0.94164647,0.596239903,-1.357648645,0.686592135,-1.564829187,-0.12541443
Overcast,0,-1.152429813,1.243260426,-0.774975671,1.281399442,-0.93848005,0.629022909,-1.357648645,0.686592135,-1.564829187,0.002713913
Overcast,0,-1.098291265,1.155847981,-0.726010974,1.498880181,-0.94797931,0.653892777,-1.357648645,0.686592135,-1.564829187,0.130842257
Foggy,0,-1.143169272,1.243260426,-0.260846354,1.444509997,-1.030306234,0.71945879,-1.357648645,0.686592135,-1.564829187,0.2589706
Foggy,0,-1.143169272,1.243260426,-0.266286875,1.435448299,-1.483104317,0.797459737,-1.357648645,0.686592135,-1.564829187,0.387098943
Foggy,0,-1.123223491,1.155847981,-0.293489485,1.362954719,-1.441940855,0.892417412,-1.357648645,0.686592135,-1.564829187,0.515227287
Foggy,0,-1.140319875,1.243260426,-1.057882809,1.335769627,-1.454606536,0.969287911,-1.357648645,0.686592135,-1.564829187,0.64335563
Overcast,0,-1.140319875,1.243260426,-0.274447658,1.082042098,-0.94164647,1.077810967,-1.357648645,0.686592135,-1.564829187,0.771483974
Overcast,0,-1.013521697,1.155847981,-0.693367843,1.199844165,-0.919481529,1.173899091,-1.357648645,0.686592135,-1.564829187,0.899612317
Foggy,0,-1.009959951,1.243260426,-1.008918112,1.208905863,-1.118965999,1.228160619,-1.357648645,0.686592135,-1.564829187,1.02774066
Foggy,0,-0.941574417,1.243260426,-0.987156025,1.063918703,-1.236123545,1.316335603,-1.357648645,0.686592135,-1.564829187,1.155869004
Foggy,0,-0.939437369,1.243260426,-0.946352111,0.891746451,-1.14429736,1.390945204,-1.357648645,0.686592135,-1.564829187,1.283997347
Foggy,0,-1.003548807,1.243260426,-0.987156025,0.755820989,-1.106300318,1.431641351,-1.357648645,0.686592135,-1.564829187,1.412125691
Overcast,0,-1.004973506,0.0194862,-0.380537835,-0.286274219,0.559236687,-1.587786617,-1.357648645,0.686592135,0.491308738,-1.406697864
Overcast,0,-0.93872502,0.0194862,-0.443103837,-0.349706101,0.271092452,-1.542568676,-1.357648645,0.686592135,0.491308738,-1.278569521
Overcast,0,-0.935875623,0.281723534,-0.467586185,-0.431261378,0.271092452,-1.576482132,-1.357648645,0.686592135,0.491308738,-1.150441177
Overcast,0,-0.918779239,0.631373313,-0.402299922,-0.440323076,-0.127876488,-1.618308727,-1.357648645,0.686592135,0.491308738,-1.022312834
Overcast,1,-0.861791295,0.631373313,-0.176518264,-0.431261378,-0.650335815,-1.730223129,-1.357648645,0.686592135,0.491308738,-0.89418449
Overcast,1,-0.861791295,0.631373313,0.302247661,-0.440323076,-0.257699715,-1.668048461,-1.357648645,0.686592135,0.491308738,-0.766056147
Overcast,1,-0.046151335,0.106898644,2.562784503,-0.268150824,1.262181963,-2.098749343,-1.357648645,0.686592135,0.491308738,1.155869004
Overcast,1,0.03078239,0.369135979,2.625350504,-0.268150824,1.116526635,-2.082923064,-1.357648645,0.686592135,0.491308738,1.283997347
Overcast,1,0.09346913,0.106898644,1.65965787,-0.177533849,1.423669391,-2.134923695,-1.357648645,0.686592135,0.491308738,1.540254034
Overcast,1,0.087770335,0.893610647,0.440980969,-0.367829496,0.274258872,-2.268316619,-1.357648645,0.686592135,0.605538623,-0.89418449
Overcast,1,0.096318527,0.369135979,0.734769151,-0.367829496,0.286924553,-2.295447383,-1.357648645,0.686592135,0.605538623,-0.766056147
Overcast,1,0.674033817,-1.116875582,2.138423796,-0.168472152,0.609899409,-2.423188065,-1.357648645,0.686592135,0.605538623,0.130842257
Overcast,1,0.532988654,-0.417576024,1.172731162,-0.095978572,0.274258872,-2.530580673,-1.357648645,0.686592135,0.605538623,0.64335563
Overcast,1,0.399066984,-0.15533869,0.683084193,-0.367829496,0.302756654,-2.544146055,-1.357648645,0.686592135,0.605538623,0.771483974
Overcast,1,0.405478127,-0.679813358,0.960550809,-0.349706101,0.309089494,-2.543015607,-1.357648645,0.686592135,0.605538623,0.899612317
Overcast,1,0.256597122,-0.592400914,0.631399235,-0.458446471,0.530738905,-2.572407268,-1.357648645,0.686592135,0.605538623,1.02774066
Overcast,1,0.18607454,-0.15533869,0.065584959,0.184934049,1.423669391,-2.541885158,-1.357648645,0.686592135,0.605538623,1.155869004
Overcast,1,-0.314707025,1.155847981,0.987753418,1.082042098,-0.773826201,-2.463884211,-1.357648645,0.686592135,0.719768508,-1.022312834
Overcast,1,-0.517014229,1.243260426,1.354988645,1.091103796,-0.922647949,-2.387013713,-1.357648645,0.686592135,0.719768508,-0.89418449
Overcast,1,-0.585399762,1.243260426,1.83103431,1.091103796,-0.814989663,-2.310143214,-1.357648645,0.686592135,0.719768508,-0.766056147
Overcast,1,-0.569728078,1.155847981,0.917026634,1.009548518,-0.814989663,-2.240055407,-1.357648645,0.686592135,0.719768508,-0.637927804
Overcast,1,-0.588961509,1.243260426,1.349548123,0.909869846,0.112771444,-2.173358944,-1.357648645,0.686592135,0.719768508,-0.50979946
Overcast,0,-0.871051836,0.543960868,1.161850118,0.57458704,-0.267198975,-1.163868426,-1.357648645,0.686592135,0.833998393,-0.89418449
Overcast,0,-0.871051836,0.631373313,1.091123334,0.656142317,-0.093045866,-1.13786811,-1.357648645,0.686592135,0.833998393,-0.766056147
Overcast,1,-0.739979563,0.543960868,0.81909724,0.64708062,-0.441352084,-1.013518774,-1.357648645,0.686592135,0.833998393,-0.50979946
Overcast,1,-0.730006672,0.631373313,0.193437223,0.556463645,-0.685166437,-0.864299571,-1.357648645,0.686592135,0.833998393,-0.253542773
Overcast,1,-0.725732576,0.543960868,0.283205835,0.556463645,-0.251366875,-0.824733873,-1.357648645,0.686592135,0.833998393,-0.12541443
Overcast,1,-0.716472035,1.155847981,-0.258126093,0.302736116,-0.625004454,-0.837168807,-1.357648645,0.686592135,0.833998393,0.002713913
Overcast,1,-0.571865125,0.543960868,-0.054106522,0.221180839,-0.473016286,-0.840560152,-1.357648645,0.686592135,0.833998393,0.130842257
Clear,1,-0.789844014,1.243260426,0.196157484,-0.458446471,-0.454017765,-0.823603425,-1.357648645,0.686592135,0.833998393,1.412125691
Foggy,1,-0.858229548,1.243260426,-0.30981105,-0.367829496,-1.454606536,-0.846212395,-1.357648645,0.686592135,0.833998393,1.540254034
Foggy,0,-0.922340986,1.155847981,-1.00347759,-0.60343363,-1.33744899,-0.916300202,-1.357648645,0.686592135,0.948228277,-1.406697864
Foggy,0,-0.995000615,1.243260426,-1.019799156,-0.993086621,-1.251955646,-0.936648276,-1.357648645,0.686592135,0.948228277,-1.278569521
Foggy,0,-0.997850013,1.243260426,0.256003225,-1.255875847,-1.251955646,-0.990909804,-1.357648645,0.686592135,0.948228277,-1.150441177
Foggy,0,-1.059112053,1.243260426,0.119990178,-1.219629058,-1.403943813,-1.037258193,-1.357648645,0.686592135,0.948228277,-1.022312834
Overcast,1,-0.479972065,0.718785758,2.886495554,-1.409924704,0.508573964,-1.584395271,-1.357648645,0.686592135,0.948228277,0.515227287
Overcast,1,-0.722883179,0.543960868,2.674315201,-1.437109797,-0.061381665,-1.626221866,-1.357648645,0.686592135,0.948228277,0.771483974
Overcast,1,-0.731431371,0.543960868,2.69879755,-1.437109797,-0.017051783,-1.578743029,-1.357648645,0.686592135,0.948228277,1.02774066
Overcast,1,-0.781295823,0.194311089,2.840251118,-1.527726771,0.277425292,-1.576482132,-1.357648645,0.686592135,0.948228277,1.283997347
Overcast,1,-0.796255158,-0.067926245,1.39851282,-1.527726771,0.347086536,-1.513177015,-1.357648645,0.686592135,0.948228277,1.412125691
Overcast,1,-0.796255158,-0.15533869,1.401233081,-1.618343746,0.347086536,-1.488307148,-1.357648645,0.686592135,0.948228277,1.540254034
Overcast,1,-0.858229548,-0.067926245,1.937124486,1.553250366,0.277425292,-1.545960022,-1.357648645,0.686592135,1.062458162,-1.406697864
Overcast,0,-0.872476534,-1.379112916,2.870173989,1.553250366,0.552903846,-1.291609107,-1.357648645,0.686592135,1.062458162,-0.637927804
Overcast,0,-0.982178328,-0.592400914,2.437652499,1.553250366,0.552903846,-1.004475186,-1.357648645,0.686592135,1.062458162,-0.253542773
Overcast,0,-1.146018669,-0.942050693,2.356044671,1.625743946,1.262181963,-0.536469503,-1.357648645,0.686592135,1.062458162,1.283997347
Overcast,0,-1.15527921,-0.942050693,2.595427634,-1.627405443,1.505996315,-0.526295467,-1.357648645,0.686592135,1.062458162,1.412125691
Overcast,0,-1.15527921,-0.942050693,1.871838224,-1.627405443,1.505996315,-0.548904437,-1.357648645,0.686592135,1.062458162,1.540254034
Overcast,0,-1.220815347,-0.679813358,2.595427634,-1.627405443,1.505996315,-0.530817261,-1.357648645,0.686592135,1.176688047,-1.278569521
Overcast,0,-1.223664744,-0.942050693,2.595427634,-1.627405443,1.505996315,-0.552295783,-1.357648645,0.686592135,1.176688047,-1.150441177
Overcast,0,-1.14530632,-0.504988469,0.307688183,-1.446171494,0.562403107,-0.408728822,-1.357648645,0.686592135,1.176688047,-0.253542773
Overcast,0,-1.012809348,-0.942050693,0.046543133,-1.35555452,0.587734468,-0.386119852,-1.357648645,0.686592135,1.176688047,-0.12541443
Overcast,0,-1.004261156,-0.504988469,-0.255405832,-1.600220351,0.600400149,-0.388380749,-1.357648645,0.686592135,1.176688047,0.002713913
Overcast,0,-0.991438869,-0.504988469,-0.369656791,-1.618343746,0.562403107,-0.386119852,-1.357648645,0.686592135,1.176688047,0.130842257
Overcast,0,-0.997850013,-0.504988469,-0.225482961,1.562312064,0.600400149,-0.390641646,-1.357648645,0.686592135,1.176688047,0.2589706
Overcast,0,-1.004261156,0.106898644,-0.753213584,1.390139812,0.587734468,-0.26629231,-1.357648645,0.686592135,1.176688047,0.64335563
Overcast,0,-1.004261156,0.106898644,-0.301650268,1.381078114,0.587734468,-0.208639436,-1.357648645,0.686592135,1.176688047,0.771483974
Overcast,0,-1.013521697,0.106898644,-1.294545511,1.18172077,0.587734468,-0.12950804,-1.357648645,0.686592135,1.176688047,1.02774066
Overcast,0,-0.947985561,-0.417576024,-0.500229316,1.18172077,1.316011105,-0.095594585,-1.357648645,0.686592135,1.176688047,1.155869004
Overcast,0,-1.002124109,-0.067926245,0.030221567,0.918931544,1.100694534,-0.051507093,-1.357648645,0.686592135,1.176688047,1.283997347
Overcast,0,-1.013521697,-0.067926245,-0.500229316,1.18172077,1.316011105,-0.049246196,-1.357648645,0.686592135,1.176688047,1.412125691
Overcast,0,-1.081194882,0.194311089,-1.049722026,1.25421435,0.739722636,-0.028898123,-1.357648645,0.686592135,1.290917932,-1.278569521
Overcast,0,-1.084044279,0.194311089,-1.025239678,0.837376267,0.739722636,-0.037941711,-1.357648645,0.686592135,1.290917932,-1.150441177
Overcast,0,-1.079770183,0.106898644,-0.984435764,0.692389107,0.590900888,-0.002897807,-1.357648645,0.686592135,1.290917932,-1.022312834
Overcast,0,-1.00069941,0.456548423,-0.30709079,-0.132225362,-0.099378707,-0.204117642,-1.357648645,0.686592135,1.290917932,0.899612317
Overcast,0,-1.013521697,0.543960868,0.003018958,-0.168472152,-0.096212287,-0.228987509,-1.357648645,0.686592135,1.290917932,1.02774066
Overcast,0,-1.013521697,0.543960868,0.53074958,-0.086916875,-0.666167916,-0.306988456,-1.357648645,0.686592135,1.290917932,1.155869004
Overcast,0,-0.950122609,0.194311089,0.343051575,-0.095978572,-0.764326941,-0.327336529,-1.357648645,0.686592135,1.290917932,1.283997347
